,ticker,cvm_code,setor,estatal,year,roe,debt_ratio,vpa,lpa,dividendo
0,SANB4,20532,banco,False,2021,0.14682139320409124,,14.132700695540535,2.0749828058556905,4.456303118999999
0,SANB4,20532,banco,False,2022,0.12955775386551607,,14.760247740154353,1.9123045437129578,3.522680115
0,BBAS3,1023,banco,True,2015,0.18320816536297102,,30.093348855727815,5.5133472334857565,1.6839272950000002
0,BBAS3,1023,banco,True,2016,0.09613560080408369,,31.435805808119337,3.022100078124056,0.7430138500000001
0,BBAS3,1023,banco,True,2017,0.12125141848310801,,35.331132359924354,4.283949915255267,0.94213526
0,BBAS3,1023,banco,True,2018,0.14430940486868893,,36.483335678658044,5.264888459411748,1.514445269
0,BBAS3,1023,banco,True,2019,0.1717566713426409,,38.37883918201896,6.591821667898099,2.554234281
0,BBAS3,1023,banco,True,2020,0.10396331543174554,,44.62222535413013,4.639074489757864,1.477110537
0,BBAS3,1023,banco,True,2021,0.13498624014924404,,50.99091405550456,6.8830717701258015,2.2662659130000002
0,BBAS3,1023,banco,True,2022,0.18347352891690927,,57.06595265494724,10.470091714608438,4.170589273
0,BBDC4,906,banco,False,2015,0.20060444089376817,,8.542878008171623,1.7137392664529365,2.838038176000001
0,BBDC4,906,banco,False,2016,0.1705807856519058,,9.911437680491122,1.6907008264780783,0.7211017540000001
0,BBDC4,906,banco,False,2017,0.14711579644056405,,11.05918261769041,1.6269804587831669,2.153157366
0,BBDC4,906,banco,False,2018,0.1343355808634404,,11.715290897337074,1.5737804076779516,2.295275114
0,BBDC4,906,banco,False,2019,0.156209596480022,,12.73645986637003,1.9895572563096573,4.029449866
0,BBDC4,906,banco,False,2020,0.10973343252117301,,13.730035403451733,1.5066439134579872,1.4140128279999997
0,BBDC4,906,banco,False,2021,0.15563472832126551,,14.116360082715264,2.1969958663585474,2.052814844
0,BBDC4,906,banco,False,2022,0.1340957300285855,,15.035545717827809,2.0162024794102926,0.84858616
0,BBDC3,906,banco,False,2015,0.20060444089376817,,8.542878008171623,1.7137392664529365,2.5800346979999995
0,BBDC3,906,banco,False,2016,0.1705807856519058,,9.911437680491122,1.6907008264780783,0.655547042
0,BBDC3,906,banco,False,2017,0.14711579644056405,,11.05918261769041,1.6269804587831669,1.9574157840000002
0,BBDC3,906,banco,False,2018,0.1343355808634404,,11.715290897337074,1.5737804076779516,2.086468276
0,BBDC3,906,banco,False,2019,0.156209596480022,,12.73645986637003,1.9895572563096573,3.6631362340000004
0,BBDC3,906,banco,False,2020,0.10973343252117301,,13.730035403451733,1.5066439134579872,1.2854662000000001
0,BBDC3,906,banco,False,2021,0.15563472832126551,,14.116360082715264,2.1969958663585474,1.866195304
0,BBDC3,906,banco,False,2022,0.1340957300285855,,15.035545717827809,2.0162024794102926,0.7714419539999999
0,ITUB3,19348,banco,False,2015,0.22931991337816393,,11.633764319998654,2.667853826124066,2.6372
0,ITUB3,19348,banco,False,2016,0.1749224857952438,,13.75072815855214,2.4053115509885963,1.6687999999999998
0,ITUB3,19348,banco,False,2017,0.16088697387015435,,14.72399093607454,2.3688983449966137,0.649
0,ITUB3,19348,banco,False,2018,0.1703972990575944,,15.347197346749644,2.6151209759900187,4.438
0,ITUB3,19348,banco,False,2019,0.18608369852473824,,15.24509757308585,2.836864140770326,5.60912
0,ITUB3,19348,banco,False,2020,0.09748584371460929,,15.761206319078655,1.5364944959754139,2.60712
0,ITUB3,19348,banco,False,2021,0.17257229018215423,,16.776186186939206,2.89510487080232,1.818696
0,ITUB3,19348,banco,False,2022,0.1707555319665513,,18.064520094179343,3.0846167384020493,2.0362799999999996
0,ITUB4,19348,banco,False,2015,0.22931991337816393,,11.633764319998654,2.667853826124066,2.6372
0,ITUB4,19348,banco,False,2016,0.1749224857952438,,13.75072815855214,2.4053115509885963,1.6687999999999998
0,ITUB4,19348,banco,False,2017,0.16088697387015435,,14.72399093607454,2.3688983449966137,0.649
0,ITUB4,19348,banco,False,2018,0.1703972990575944,,15.347197346749644,2.6151209759900187,4.438
0,ITUB4,19348,banco,False,2019,0.18608369852473824,,15.24509757308585,2.836864140770326,5.60912
0,ITUB4,19348,banco,False,2020,0.09748584371460929,,15.761206319078655,1.5364944959754139,2.60712
0,ITUB4,19348,banco,False,2021,0.17257229018215423,,16.776186186939206,2.89510487080232,1.818696
0,ITUB4,19348,banco,False,2022,0.1707555319665513,,18.064520094179343,3.0846167384020493,2.0362799999999996
0,BBSE3,23159,seguro,True,2015,0.5550139510930818,,3.790384,2.103716,1.682266685
0,BBSE3,23159,seguro,True,2016,0.4842345909942798,,4.1445325,2.006926,1.67387446
0,BBSE3,23159,seguro,True,2017,0.45504957593833545,,4.449235,2.0246225,1.644668078
0,BBSE3,23159,seguro,True,2018,0.5182069531951713,,3.4151925,1.7697765,3.097979698
0,BBSE3,23159,seguro,True,2019,1.2686403287332575,,2.624377,3.3293905,1.5827117940000002
0,BBSE3,23159,seguro,True,2020,0.6026618233834485,,3.1948025,1.9253855,4.138394664
0,BBSE3,23159,seguro,True,2021,0.5401719940187458,,3.640708,1.9666085,0.996996431
0,BBSE3,23159,seguro,True,2022,0.7710119663096807,,4.018365,3.0982075,1.96609291
0,PSSA3,16659,seguro,False,2015,0.15512215647240674,,9.953576790690477,1.544020296385604,1.74368042
0,PSSA3,16659,seguro,False,2016,0.13017742689084488,,10.82732745583782,1.4094736283055653,1.32806412
0,PSSA3,16659,seguro,False,2017,0.14233072955647666,,11.933599372680568,1.6985179049483374,1.5026295200000002
0,PSSA3,16659,seguro,False,2018,0.1713009933251096,,11.821660677311849,2.0250622167759076,4.03729243
0,PSSA3,16659,seguro,False,2019,0.1667648151390653,,12.78992003013489,2.1329086494688734,2.12099685
0,PSSA3,16659,seguro,False,2020,0.18750145078455652,,13.925058947296204,2.6109687548785074,2.141331605
0,PSSA3,16659,seguro,False,2021,0.16490206656295836,,14.48334348562974,2.3883332715215047,2.6120566149999997
0,PSSA3,16659,seguro,False,2022,0.10941285126970877,,16.360405295468325,1.7900385913052317,1.158574743
0,WIZC3,23590,seguro,False,2015,0.8556704566891324,-1.0000200420883856,0.7293101261016993,0.6240491286694498,0.23110556299999999
0,WIZC3,23590,seguro,False,2016,1.213627691022691,-0.30764403840574334,0.7636862966628374,0.9268308368845891,0.8755731980000001
0,WIZC3,23590,seguro,False,2017,0.9776592816019726,-0.2791057841222813,1.0449430314249228,1.0215982534178776,0.70844189
0,WIZC3,23590,seguro,False,2018,1.0425571612728137,-0.24726809295262886,1.1060659513930078,1.1531369784648082,0.511714754
0,WIZC3,23590,seguro,False,2019,1.136063267285998,-0.20385215521288344,1.2312072191934325,1.3987292961429987,1.111435192
0,WIZC3,23590,seguro,False,2020,0.670459852371497,-1.121961364034978,1.8613223630428537,1.2479419167414778,0.668806086
0,WIZC3,23590,seguro,False,2021,0.25461985134812426,-1.0880053259987463,5.054160072585062,1.2868894863712335,0.608873196
0,WIZC3,23590,seguro,False,2022,0.2355008398903722,0.43612857813233225,5.658779191806913,1.3326472524246895,0.5879503500000001
0,UGPA3,18465,combustivel,False,2015,0.1897350795303161,3.5661010250024456,7.149093139385405,1.3564337553709271,1.51
0,UGPA3,18465,combustivel,False,2016,0.18351432566093495,3.648490594148291,7.67305473498511,1.4081154654502361,1.6
0,UGPA3,18465,combustivel,False,2017,0.15854727506271277,4.787508724559512,8.62829583506668,1.367992793084776,1.72
0,UGPA3,18465,combustivel,False,2018,0.11554251523133248,7.430842871273138,8.786078089491406,1.0151655614787374,1.46
